student_id,course_id,term,section_id,instructor_id,switch_term,term_index,course_term_id,section_term_id,post_redesign,redesign_status,final_numeric_grade,final_numeric_grade_z,olse_q1_mean,olse_q2_mean,olse_q3_mean,olse_q4_mean,olse_q5_mean,olse_q1_mean_z,olse_q2_mean_z,olse_q3_mean_z,olse_q4_mean_z,olse_q5_mean_z,olse_overall_mean,olse_overall_z,mastery_redesign,social_vicarious_redesign,structural_compliance_redesign,redesign_intensity,mastery_redesign_z,social_vicarious_redesign_z,structural_compliance_redesign_z,redesign_intensity_z,post_x_mastery_redesign_z,post_x_social_vicarious_redesign_z,post_x_structural_compliance_redesign_z,post_x_redesign_intensity_z,fs_Q1,fs_Q2,fs_Q3,fs_Q4,fs_Q5,fs_Overall_OLSE
STU_001431,CSC 130,2024F,S03,INST_CSC130_03,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S03,0,pre,3,0.5541686055661302,3.75,3.4,4.166666666666667,4.2,4,0.3413610971400255,-0.1597786317135771,1.354278574771479,1.4154817510017808,1.0265815244696759,3.9,0.8825778716009113,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,7.723871770378877,3.8247390386448714,7.219170103025916,8.227690846463977,5.120668820270239,0.8547042599519908
STU_001405,CSC 130,2024F,S03,INST_CSC130_03,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S03,0,pre,2.7,0.17691692386090738,3.375,3.4,3.5,3.4,3.5,-0.40864478840256285,-0.1597786317135771,0.06495932447296097,-0.08213996665732322,0.06615203140974155,3.433333333333333,-0.13642751615394064,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,-1.4485565360751413,-0.7370337049560107,-1.123035770913285,-1.3525971414840363,-0.7432162984367499,-0.14418967984548042
STU_001103,CSC 130,2024F,S03,INST_CSC130_03,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S03,0,pre,2,-0.7033370001179466,3.25,3.8,3.8333333333333335,3.6,3,-0.6586467502500923,0.5858549829497852,0.7096189496222199,0.29226546275745297,-0.8942774616501927,3.466666666666667,-0.06364141702859338,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,-1.0079240739131874,-0.08128448429641237,-0.3541076643951743,-0.6515337480116355,-0.8976238877303928,-0.07981825467199419
STU_000263,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,1.7,-1.0805886818231698,4.375,4,3.5,3.6,4,1.5913709063776729,0.9586717902814668,0.06495932447296097,0.29226546275745297,1.0265815244696759,3.933333333333333,0.9553639707262576,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,8.758561612673683,4.623093672005521,7.1261812014367,8.370879777028934,5.361282080399029,0.9065201763176823
STU_001241,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,2.7,0.17691692386090738,2.875,3.4,2.8333333333333335,3,3.5,-1.4086526357926807,-0.1597786317135771,-1.2243599258255562,-0.8309508254868748,0.06615203140974155,3.1,-0.8642885074074055,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,-7.967635820734324,-3.850026309224777,-6.957037359192539,-7.825197469011833,-4.388881805178569,-0.8287959357245945
STU_001244,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,3,0.5541686055661302,4.625,4.6,4.166666666666667,4.6,4.333333333333333,2.0913748300727315,2.07712221227651,1.354278574771479,2.1642926098313313,1.6668678531762982,4.466666666666667,2.119941556731803,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,19.41155659953043,10.616166793326608,16.814763434012203,19.660030674036133,11.978964959585381,2.07955949740556
STU_000359,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,3.3,0.9314202872713531,4.375,4,3.8333333333333335,3.6,4,1.5913709063776729,0.9586717902814668,0.7096189496222199,0.29226546275745297,1.0265815244696759,4,1.100936168976951,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,10.131128037811624,5.34018515393146,8.589207170758234,9.787866793654327,6.214117304815277,1.0614155819515507
STU_001121,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,1.7,-1.0805886818231698,4,3.6,3.6666666666666665,3.8,4,0.8413650208350845,0.21303817561810445,0.38728913704759005,0.6666708921722283,1.0265815244696759,3.8333333333333335,0.7370056733502187,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,6.29509763125248,3.142983081163864,5.395359743043,6.309421022622445,4.114247554930472,0.6702023960199239
STU_000152,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,2,-0.7033370001179466,3.625,3.8,3.8333333333333335,3.4,3,0.09135913529249606,0.5858549829497852,0.7096189496222199,-0.08213996665732322,-0.8942774616501927,3.533333333333333,0.0819307812220992,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,0.5211804568946632,0.559685018051328,0.7027726448740779,0.4708644220709597,-0.22122315557383385,0.0549721558464718
STU_000126,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,2.3,-0.3260853184127238,3.875,4,3.3333333333333335,3.8,3.6666666666666665,0.5913630589875549,0.9586717902814668,-0.25737048810166807,0.6666708921722283,0.3862951957630527,3.7333333333333334,0.5186473759741789,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,4.41896063245872,2.646643841892504,3.589423316112817,4.494485471118159,2.6857514924334573,0.47053572395622256
STU_000551,CSC 130,2024F,S04,INST_CSC130_01,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S04,0,pre,2,-0.7033370001179466,3.25,3.2,3,3,2.8333333333333335,-0.6586467502500923,-0.5325954390452579,-0.9020301132509271,-0.8309508254868748,-1.214420626003504,3.066666666666667,-0.9370746065327518,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,-8.241650906775977,-4.3304140343861,-7.357979834329921,-8.408738708470077,-5.395170228985653,-0.8938401673482769
STU_000189,CSC 130,2024F,S05,INST_CSC130_02,2025SP,20243,CSC 130__2024F,CSC 130__2024F__S05,0,pre,1.3,-1.5835909240968005,3.75,3.6,3.8333333333333335,3.6,3.5,0.3413610971400255,0.21303817561810445,0.7096189496222199,0.29226546275745297,0.06615203140974155,3.6666666666666665,0.3730751777234853,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,0,-0,0,0,3.4516713343295984,1.7861049467419838,3.2207648177507604,3.5057938975235423,2.044351786612396,0.37302505005012826
STU_000974,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,2.7,0.17691692386090738,3.625,3.8,3.5,3.4,3.3333333333333335,0.09135913529249606,0.5858549829497852,0.06495932447296097,-0.08213996665732322,-0.2539911329435696,3.533333333333333,0.0819307812220992,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,0.46356096877240355,0.5577739097598219,0.42735216973556356,0.4543548249667029,0.17472793576794687,0.05279884561970399
STU_001450,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,2,-0.7033370001179466,3.5,3,3,2.6,3,-0.1586428265550334,-0.9054122463769394,-0.9020301132509271,-1.5797616843164264,-0.8942774616501927,3.066666666666667,-0.9370746065327518,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-8.201456695094416,-4.607772544940939,-7.504506167302256,-8.790518727976476,-5.3628410737030805,-0.9125114987269717
STU_000058,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,2.7,0.17691692386090738,4.25,3.8,4,4.4,4.333333333333333,1.3413689445301433,0.5858549829497852,1.031948762196849,1.789887180416557,1.6668678531762982,4.166666666666667,1.4648666646036845,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,13.009147069276306,6.691107968495091,11.365512725985669,13.318447512691614,8.36441515250395,1.4002192215279385
STU_000809,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,3.3,0.9314202872713531,3.5,3,3.6666666666666665,2.8,3,-0.1586428265550334,-0.9054122463769394,0.38728913704759005,-1.205356254901651,-0.8942774616501927,3.2333333333333334,-0.5731441109060194,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-4.874015956416255,-2.9169655057788706,-4.090578031331265,-5.2772632601015035,-3.337609712504831,-0.5397860490577502
STU_000971,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,1.7,-1.0805886818231698,4.375,3.8,3.5,4,3.8333333333333335,1.5913709063776729,0.5858549829497852,0.06495932447296097,1.0410763215870045,0.7064383601163647,3.933333333333333,0.9553639707262576,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,8.57555492873136,4.352903152707066,6.974609363061241,8.4245415168999,5.144621506785729,0.8897443480135253
STU_000320,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,2.3,-0.3260853184127238,3.875,3.6,3.8333333333333335,3.6,3.6666666666666665,0.5913630589875549,0.21303817561810445,0.7096189496222199,0.29226546275745297,0.3862951957630527,3.7333333333333334,0.5186473759741789,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,4.526867961687523,2.3020383923716885,4.040232160074944,4.496883744877754,2.7650597382474413,0.4820120573666061
STU_000530,CSC 130,2025SP,S01,INST_CSC130_01,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S01,1,post,3.3,0.9314202872713531,3.375,2.8,3,3,2.8333333333333335,-0.40864478840256285,-1.278229053708621,-0.9020301132509271,-0.8309508254868748,-1.214420626003504,3.033333333333333,-1.009860705658099,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-8.679403382218922,-5.0144433656428955,-7.8677482609423315,-9.01207901772198,-5.761875124914209,-0.9585518257382047
STU_001037,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,1,-1.9608426058020236,3,3.2,2.5,3.6,2.5,-1.1586506739451512,-0.5325954390452579,-1.869019550974815,0.29226546275745297,-1.8547069547101271,2.933333333333333,-1.228219003034139,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-10.83184893119077,-5.587174337720522,-9.822021297666952,-10.557868222503036,-7.133919557729121,-1.162550566682864
STU_000760,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,3.3,0.9314202872713531,3,3.6,2.6666666666666665,3,3,-1.1586506739451512,0.21303817561810445,-1.546689738400186,-0.8309508254868748,-0.8942774616501927,3.033333333333333,-1.009860705658099,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-9.250896782115559,-4.372038176244372,-8.287504906123324,-9.227504136680936,-5.705785222631497,-0.9825885904607156
STU_001192,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,2.3,-0.3260853184127238,3.125,3.4,3,2.6,3,-0.9086487120976218,-0.1597786317135771,-0.9020301132509271,-1.5797616843164264,-0.8942774616501927,3.033333333333333,-1.009860705658099,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-9.126637413570675,-4.59235579073822,-8.06653658661336,-9.444654633367119,-5.731256087639944,-0.9836842313349184
STU_000781,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,3.3,0.9314202872713531,3.75,3.6,3.5,4.2,3.6666666666666665,0.3413610971400255,0.21303817561810445,0.06495932447296097,1.4154817510017808,0.3862951957630527,3.7333333333333334,0.5186473759741789,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,4.432746429946218,2.323920789896064,3.831357072402272,4.847916911395057,2.8315466834200027,0.4860456234681421
STU_001334,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,3,0.5541686055661302,3.875,3.6,3.8333333333333335,3.8,3.3333333333333335,0.5913630589875549,0.21303817561810445,0.7096189496222199,0.6666708921722283,-0.2539911329435696,3.7,0.4458612768488326,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,4.061959554171727,2.0758889430563365,3.6680739884605216,4.118828725069242,2.1472435484493557,0.4300146149507494
STU_000331,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,2.3,-0.3260853184127238,4.125,3.6,3.3333333333333335,3.8,3.1666666666666665,1.0913669826826138,0.21303817561810445,-0.25737048810166807,0.6666708921722283,-0.5741342972968816,3.6333333333333333,0.300289078598139,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,2.7748260944530756,1.262698831302112,1.951060984656086,2.5542645246530773,1.027095068272023,0.2594685879406114
STU_000449,CSC 130,2025SP,S02,INST_CSC130_02,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S02,1,post,2.7,0.17691692386090738,3.25,3.6,3.5,2.8,3.8333333333333335,-0.6586467502500923,0.21303817561810445,0.06495932447296097,-1.205356254901651,0.7064383601163647,3.4,-0.20921361527928692,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-2.6571384735361216,-1.120154567352075,-2.029150658597164,-2.7547410903704215,-1.0705598638530063,-0.26269761278553466
STU_000208,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,2.3,-0.3260853184127238,3.5,3.6,3.3333333333333335,3.6,3,-0.1586428265550334,0.21303817561810445,-0.25737048810166807,0.29226546275745297,-0.8942774616501927,3.4,-0.20921361527928692,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-1.8226515938302887,-0.804209570518418,-1.6314197123817937,-1.74340482922361,-1.530787333819631,-0.19812531031381186
STU_001551,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,1.7,-1.0805886818231698,3.25,3.2,3.5,3,3.5,-0.6586467502500923,-0.5325954390452579,0.06495932447296097,-0.8309508254868748,0.06615203140974155,3.3,-0.4275719126553268,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-3.9159847884513495,-2.1320640856640227,-3.1983734333727054,-3.985541766154739,-2.187549772397872,-0.41027063482792103
STU_000347,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,2.7,0.17691692386090738,2.375,3,2.8333333333333335,3,2.8333333333333335,-2.4086604831827985,-0.9054122463769394,-1.2243599258255562,-0.8309508254868748,-1.214420626003504,2.7666666666666666,-1.5921494986608713,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-14.562048429403783,-7.4244902375898905,-12.40998259237928,-14.184706572135111,-8.81317430963277,-1.5245374436739054
STU_000736,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,2.7,0.17691692386090738,4.125,3.2,4,4.4,3.8333333333333335,1.0913669826826138,-0.5325954390452579,1.031948762196849,1.789887180416557,0.7064383601163647,3.933333333333333,0.9553639707262576,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,8.488538523148529,3.80985383087406,7.444673647096518,8.755117283937553,5.178370010840523,0.9018074716655493
STU_000423,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,2.7,0.17691692386090738,4.25,3.6,4.166666666666667,4,3.8333333333333335,1.3413689445301433,0.21303817561810445,1.354278574771479,1.0410763215870045,0.7064383601163647,4,1.100936168976951,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,9.876726902296676,4.8835997464660865,8.759014681142714,9.901602916289479,5.985905408881423,1.0497371926116479
STU_001029,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,3,0.5541686055661302,3.875,3.6,3.8333333333333335,3.4,4,0.5913630589875549,0.21303817561810445,0.7096189496222199,-0.08213996665732322,1.0265815244696759,3.7666666666666666,0.5914334750995252,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,5.398239605444307,2.730020258472346,4.82415422642641,5.274814278484228,3.689823086194224,0.5795530560389992
STU_000037,CSC 130,2025SP,S03,INST_CSC130_03,2025SP,20251,CSC 130__2025SP,CSC 130__2025SP__S03,1,post,2,-0.7033370001179466,2.875,2.4,2.6666666666666665,2,1.8333333333333333,-1.4086526357926807,-2.0238626683719834,-1.546689738400186,-2.702977972560754,-3.135279612123373,2.4,-2.3927965890396834,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-20.272579483326894,-11.12963309122491,-17.939266842271348,-20.989785943656734,-13.349605501219147,-2.2133379326300644
STU_000803,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,3,0.5541686055661302,4,3,3.3333333333333335,3.6,3.5,0.8413650208350845,-0.9054122463769394,-0.25737048810166807,0.29226546275745297,0.06615203140974155,3.533333333333333,0.0819307812220992,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,0.9014395300786364,-0.18326298950871184,0.38180939769436606,0.6497368284655306,0.35593581595597995,0.06236506161856107
STU_000752,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,1.7,-1.0805886818231698,2.875,4,2.8333333333333335,3.6,3.5,-1.4086526357926807,0.9586717902814668,-1.2243599258255562,0.29226546275745297,0.06615203140974155,3.3,-0.4275719126553268,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-4.281092601271093,-1.425240776509938,-3.719954350690514,-3.702105352008751,-2.177040222582989,-0.4149182218756445
STU_000379,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,2.7,0.17691692386090738,3.5,3,2.8333333333333335,2.8,3.5,-0.1586428265550334,-0.9054122463769394,-1.2243599258255562,-1.205356254901651,0.06615203140974155,3.1666666666666665,-0.7187163091567129,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-6.14510039300933,-3.5809151020103993,-5.831134053348087,-6.59644801458769,-3.6336255439113874,-0.6844028270664553
STU_001255,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,1.3,-1.5835909240968005,4.125,4,4.333333333333333,3.4,3.8333333333333335,1.0913669826826138,0.9586717902814668,1.6766083873461073,-0.08213996665732322,0.7064383601163647,3.966666666666667,1.0281500698516048,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,9.427491360691116,5.087694369975804,8.533144518909845,9.183020860837384,5.751019050263075,1.0061095299227865
STU_001055,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,2.7,0.17691692386090738,4.5,3.8,3.6666666666666665,3,4,1.8413728682252022,0.5858549829497852,0.38728913704759005,-0.8309508254868748,1.0265815244696759,3.8666666666666667,0.809791772475565,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,7.856555822345609,3.949134821980718,6.383934606114842,7.031865433137127,4.8176426132677985,0.794896339636704
STU_001143,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,3,0.5541686055661302,3.25,3,3.5,3.6,3.3333333333333335,-0.6586467502500923,-0.9054122463769394,0.06495932447296097,0.29226546275745297,-0.2539911329435696,3.3333333333333335,-0.3547858135299795,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-3.3528942802468342,-2.0368510894757867,-2.6778957444868183,-3.068548083792397,-1.9838677817487065,-0.34453230895581277
STU_000992,CSC 130,2025F,S01,INST_CSC130_01,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S01,1,post,3,0.5541686055661302,3.625,3.8,3.6666666666666665,3.6,3.6666666666666665,0.09135913529249606,0.5858549829497852,0.38728913704759005,0.29226546275745297,0.3862951957630527,3.6666666666666665,0.3730751777234853,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,3.2524291394117593,1.9295777946203958,2.952272561752177,3.3700048367847897,2.1602761375078243,0.3599466588460633
STU_000565,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,2,-0.7033370001179466,3.5,3.2,3.5,3.4,2.6666666666666665,-0.1586428265550334,-0.5325954390452579,0.06495932447296097,-0.08213996665732322,-1.534563790356816,3.2666666666666666,-0.5003580117806731,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-4.591107193959244,-2.6101687874470274,-3.93204221047207,-4.647241342877585,-3.513308370391146,-0.5053307240055153
STU_000488,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,2.7,0.17691692386090738,3.75,4,3.8333333333333335,3.6,3.5,0.3413610971400255,0.9586717902814668,0.7096189496222199,0.29226546275745297,0.06615203140974155,3.7333333333333334,0.5186473759741789,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,4.177904511028105,2.572440017970564,3.8217742332617353,4.24292162874973,2.44271144293817,0.4556222660344514
STU_000843,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,3,0.5541686055661302,2.875,2.4,3.6666666666666665,3.4,3.3333333333333335,-1.4086526357926807,-2.0238626683719834,0.38728913704759005,-0.08213996665732322,-0.2539911329435696,3.1333333333333333,-0.7915024082820592,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-7.191539166805501,-4.444499045685225,-5.693643360141707,-6.838124660792074,-4.12100252905162,-0.7443013880425786
STU_001320,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,3,0.5541686055661302,4,3.6,3.6666666666666665,4.2,3.6666666666666665,0.8413650208350845,0.21303817561810445,0.38728913704759005,1.4154817510017808,0.3862951957630527,3.8333333333333335,0.7370056733502187,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,6.642994347201593,3.3481464167237402,5.717700493958708,6.889424073134804,4.0053422583648155,0.7091582011373858
STU_000904,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,2.7,0.17691692386090738,4.125,3.6,4.166666666666667,4.2,3.6666666666666665,1.0913669826826138,0.21303817561810445,1.354278574771479,1.4154817510017808,0.3862951957630527,3.966666666666667,1.0281500698516048,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,9.643493829984427,4.830407826552747,8.59487508062424,9.81414595209637,5.7283711076308235,1.0294753924869668
STU_000004,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,3.3,0.9314202872713531,3.875,3.2,3.1666666666666665,3.2,3.6666666666666665,0.5913630589875549,-0.5325954390452579,-0.5797003006762981,-0.4565453960720986,0.3862951957630527,3.466666666666667,-0.06364141702859338,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-0.3495668661404522,-0.5676185804648218,-0.7559155463387679,-0.7402413269174076,-0.12244331975873095,-0.06631313495912151
STU_000918,CSC 130,2025F,S02,INST_CSC130_02,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S02,1,post,2.3,-0.3260853184127238,3.5,3.2,3,3,2.6666666666666665,-0.1586428265550334,-0.5325954390452579,-0.9020301132509271,-0.8309508254868748,-1.534563790356816,3.1,-0.8642885074074055,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-7.600945703668253,-4.138458307938478,-6.977948583840653,-7.968000765412929,-5.326618548259467,-0.8454202872445489
STU_001219,CSC 130,2025F,S03,INST_CSC130_03,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S03,1,post,2,-0.7033370001179466,2.75,2.6,3.1666666666666665,2.6,2.5,-1.65865459764021,-1.6510458610403016,-0.5797003006762981,-1.5797616843164264,-1.8547069547101271,2.7333333333333334,-1.6649355977862175,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,-14.863054088226349,-8.128715621901867,-12.726581352485265,-15.01469858016987,-9.523217006493843,-1.59382486171269
STU_000952,CSC 130,2025F,S03,INST_CSC130_03,2025SP,20253,CSC 130__2025F,CSC 130__2025F__S03,1,post,2.3,-0.3260853184127238,3.875,4.8,3.8333333333333335,4.4,4.166666666666667,0.5913630589875549,2.449939019608191,0.7096189496222199,1.789887180416557,1.3467246888229878,4.166666666666667,1.4648666646036845,0.236759,0.0365,0.235,0.186254,1.219005,-1.375807,0.495204,0.421835,1.219005,-1.375807,0.495204,0.421835,12.999517242137305,7.852362950384648,11.535375775330847,13.632433237621951,8.406231271956957,1.4344805865725456
